,class_id,num_images
1872,148026,120
1873,30074,8
1874,224207,8
1875,12033,16
1876,331506,12
1877,331378,10
1878,175515,22
1879,186367,8
1880,87332,10
1881,212824,46
1882,275211,152
1883,247356,12
1884,185506,292
1885,312594,40
1886,184123,10
1887,45325,44
1888,55958,24
1889,82485,22
1890,104960,16
1891,254310,24
1892,147941,24
1893,44081,12
1894,127522,16
1895,165954,32
1896,222842,10
1897,102041,156
1898,273280,44
1899,301432,8
1900,211280,10
1901,310278,86
1902,291610,10
1903,83772,150
1904,147602,14
1905,166902,42
1906,106265,80
1907,186000,40
1908,32869,12
1909,42695,12
1910,254924,80
1911,105955,16
1912,171554,8
1913,63443,16
1914,94154,32
1915,167073,18
1916,326600,122
1917,84525,20
1918,297297,26
1919,148081,40
1920,1424,14
1921,213168,44
1922,281713,240
1923,315453,10
1924,243276,10
1925,259877,16
1926,239378,46
1927,169311,10
1928,285543,132
1929,288559,10
1930,206029,72
1931,10914,34
1932,259293,36
1933,64764,240
1934,278514,12
1935,65741,20
1936,331701,18
1937,94971,20
1938,134901,16
1939,9953,24
1940,154499,134
1941,285119,54
1942,115005,10
1943,71344,24
1944,105153,8
1945,302396,14
1946,154672,12
1947,47740,354
1948,261421,70
1949,143092,12
1950,288534,12
1951,112546,12
1952,284608,120
1953,112539,16
1954,152568,40
1955,112020,42
1956,32616,22
1957,282170,8
1958,256009,118
1959,81021,120
1960,15821,16
1961,98215,58
1962,64343,10
1963,206001,12
1964,193907,18
1965,68472,28
1966,174662,20
1967,251853,120
1968,18487,8
1969,29189,122
1970,122461,14
1971,277257,22
1972,140570,34
1973,243958,16
1974,256262,64
1975,174286,14
1976,75377,24
1977,280586,20
1978,48923,16
1979,322098,20
1980,223554,20
1981,16503,22
1982,75091,328
1983,109538,62
1984,280083,28
1985,315091,10
1986,125964,12
1987,160216,14
1988,247219,10
1989,81357,8
1990,79375,14
1991,267101,18
1992,125166,10
1993,19415,230
1994,76912,10
1995,31748,38
1996,268330,8
1997,37469,22
1998,18094,30
1999,145675,20
2000,17807,12
2001,49968,38
2002,46723,192
2003,263915,32
2004,315839,28
2005,18722,8
2006,274645,28
2007,138999,18
2008,3543,16
2009,281812,10
2010,243920,56
2011,213487,106
2012,153509,140
2013,156491,30
2014,288713,50
2015,329751,12
2016,322453,22
2017,203131,86
2018,91299,14
2019,325972,18
2020,116744,74
2021,146476,82
2022,135466,20
2023,84139,12
2024,73135,14
2025,154248,14
2026,137554,40
2027,249784,24
2028,155680,8
2029,307809,20
2030,209462,30
2031,62321,8
2032,194082,100
2033,184358,10
2034,71307,24
2035,186346,18
2036,170650,24
2037,194309,30
2038,221599,20
2039,175185,16
2040,270508,8
2041,309963,12
2042,275255,62
2043,270543,10
2044,213515,32
2045,256015,60
2046,45340,128
2047,70684,8
2048,326363,44
2049,54283,18
2050,184638,8
2051,141358,12
2052,260804,10
2053,71093,550
2054,197056,58
2055,69344,30
2056,85827,48
2057,77408,30
2058,77069,62
2059,46855,8
2060,155833,22
2061,174637,10
2062,297721,28
2063,75357,22
2064,27141,12
2065,67140,60
2066,56464,12
2067,317093,54
2068,37279,12
2069,251975,120
2070,185557,32
2071,136079,8
2072,211133,38
2073,23350,12
2074,8490,8
2075,67755,8
2076,52669,36
2077,123607,18
2078,122465,16
2079,42664,150
2080,108763,18
2081,79863,12
2082,243098,34
2083,151469,32
2084,273171,10
2085,256478,22
2086,145399,12
2087,176763,84
2088,46248,20
2089,181900,38
2090,38259,14
2091,19461,36
2092,187018,20
2093,270359,80
2094,68679,14
2095,185489,28
2096,185212,8
2097,285313,16
2098,63353,40
2099,11654,246
2100,101940,46
2101,282307,48
2102,184160,30
2103,136007,42
2104,112858,86
2105,18880,28
2106,331175,34
2107,44267,10
2108,35236,14
2109,116072,24
2110,174605,74
2111,282792,42
2112,112667,26
2113,15687,16
2114,140138,14
2115,31737,16
2116,143996,94
2117,310804,30
2118,56845,10
2119,174678,72
2120,331084,14
2121,185547,16
2122,307632,22
2123,144329,36
2124,146022,502
2125,160117,154
2126,84437,18
2127,173044,12
2128,121264,16
2129,81805,28
2130,331667,36
2131,322855,14
2132,219359,28
2133,11799,150
2134,118979,216
2135,139000,24
2136,29508,44
2137,204559,22
2138,71348,16
2139,184018,16
2140,111956,24
2141,56534,8
2142,161320,154
2143,247348,12
2144,153307,14
2145,104927,22
2146,283651,10
2147,145066,8
2148,283221,60
2149,329096,134
2150,171566,8
2151,174580,52
2152,171778,114
2153,105572,22
2154,213283,270
2155,34221,8
2156,283128,106
2157,309689,24
2158,211152,10
2159,292194,14
2160,27457,36
2161,256060,10
2162,146102,26
2163,211663,94
2164,34145,14
2165,85583,16
2166,105093,34
2167,164896,8
2168,36956,8
2169,71613,10
2170,214141,80
2171,287585,56
2172,224093,10
2173,135096,40
2174,139808,26
2175,36471,16
2176,251599,1126
2177,175570,8
2178,34223,28
2179,244705,84
2180,195398,12
2181,167260,42
2182,255402,18
2183,58739,8
2184,18723,10
2185,309357,122
2186,252040,58
2187,77965,196
2188,244126,14
2189,23127,16
2190,112642,44
2191,201652,20
2192,233436,8
2193,246683,114
2194,120007,26
2195,283225,38
2196,34836,52
2197,19505,58
2198,112309,64
2199,31759,158
2200,140548,30
2201,267077,26
2202,10758,12
2203,106455,16
2204,310673,32
2205,290382,12
2206,244477,34
2207,214203,8
2208,94916,10
2209,294258,62
2210,213505,120
2211,65363,8
2212,272983,76
2213,140004,10
2214,155916,188
2215,153991,20
2216,118452,192
2217,260658,18
2218,133777,26
2219,290402,106
2220,111421,54
2221,184529,8
2222,66509,10
2223,94883,44
2224,325130,30
2225,315739,18
2226,331529,72
2227,10727,10
2228,209809,56
2229,62025,86
2230,184075,186
2231,94753,18
2232,283005,190
2233,18207,566
2234,292468,16
2235,273201,42
2236,270467,174
2237,128545,48
2238,88248,68
2239,46891,50
2240,36340,18
2241,98356,24
2242,30075,46
2243,324415,20
2244,317599,46
2245,55874,56
2246,44780,10
2247,44304,14
2248,16489,16
2249,166308,36
2250,174221,26
2251,171619,10
2252,98142,62
2253,270634,62
2254,308111,10
2255,135075,28
2256,8477,14
2257,107027,24
2258,19029,80
2259,42415,126
2260,142244,10
2261,7923,10
2262,36831,10
2263,173003,74
2264,172537,24
2265,328448,24
2266,255524,58
2267,128496,24
2268,12923,18
2269,283048,10
2270,182428,34
2271,83691,30
2272,312584,810
2273,179088,22
2274,312791,22
2275,154798,38
2276,8917,78
2277,63218,28
2278,102065,10
2279,272860,12
2280,35003,18
2281,136631,10
2282,308406,26
2283,44945,30
2284,288171,30
2285,211918,26
2286,160585,50
2287,212906,48
2288,97900,54
2289,138395,22
2290,299360,18
2291,220491,168
2292,260448,8
2293,252034,40
2294,122079,110
2295,138669,18
2296,15432,14
2297,321970,10
2298,288449,18
2299,798,10
2300,118280,16
2301,290883,20
2302,145557,10
2303,7976,144
2304,112784,26
2305,277310,8
2306,16730,1396
2307,93902,10
2308,44052,12
2309,94734,10
2310,311159,18
2311,139517,14
2312,247461,16
2313,76335,32
2314,176158,20
2315,137152,14
2316,58710,10
2317,192920,30
2318,326613,54
2319,266672,20
2320,208806,30
2321,315150,78
2322,243882,10
2323,185960,120
2324,172395,16
2325,36581,16
2326,73788,16
2327,270300,82
2328,277293,46
2329,213506,8
2330,255960,78
2331,287807,120
2332,4655,8
2333,269814,20
2334,155018,10
2335,81775,184
2336,330631,16
2337,314015,12
2338,69694,14
2339,290253,84
2340,42456,16
2341,9396,54
2342,71017,34
2343,63705,38
2344,37726,8
2345,60176,12
2346,257426,20
2347,251911,16
2348,328286,12
2349,84240,14
2350,318902,8
2351,10567,8
2352,326693,10
2353,148763,20
2354,146857,20
2355,221813,20
2356,146270,38
2357,112355,128
2358,255656,18
2359,90742,150
2360,257324,72
2361,109612,820
2362,256247,30
2363,245331,32
2364,148381,46
2365,224772,170
2366,106489,22
2367,251928,40
2368,24672,22
2369,250355,42
2370,174091,30
2371,109699,12
2372,82452,46
2373,287797,8
2374,290327,32
2375,64168,16
2376,52735,16
2377,275644,26
2378,244006,30
2379,277956,16
2380,24423,20
2381,312318,12
2382,123731,24
2383,275198,86
2384,258871,10
2385,307856,14
2386,255470,44
2387,265069,40
2388,123101,20
2389,147863,16
2390,205098,18
2391,98625,16
2392,88819,18
2393,62891,10
2394,266195,8
2395,79160,38
2396,141239,14
2397,315188,98
2398,257420,22
2399,161349,170
2400,130008,10
2401,274689,10
2402,60149,18
2403,221827,28
2404,275438,20
2405,97012,28
2406,281952,86
2407,195497,14
2408,261271,22
2409,221530,12
2410,4682,10
2411,203163,42
2412,259809,12
2413,266712,60
2414,61361,18
2415,261273,32
2416,66768,20
2417,185901,20
2418,311614,10
2419,98627,28
2420,287051,104
2421,283636,32
2422,14026,26
2423,211019,10
2424,44577,12
2425,260179,16
2426,180383,464
2427,86904,18
2428,132098,12
2429,62335,18
2430,27799,22
2431,132575,46
2432,167651,180
2433,270571,8
2434,268732,8
2435,146029,24
2436,213934,20
2437,256099,24
2438,95930,42
2439,178495,16
2440,285190,22
2441,28765,20
2442,174578,20
2443,38727,256
2444,169387,10
2445,270333,36
2446,62481,18
2447,287859,90
2448,167059,8
2449,245223,22
2450,44997,10
2451,204525,60
2452,45208,174
2453,292483,28
2454,65086,12
2455,45394,8
2456,169983,22
2457,143241,8
2458,211197,210
2459,67056,28
2460,227137,10
2461,317135,28
2462,273170,232
2463,6115,22
2464,102679,18
2465,194903,34
2466,55273,66
2467,10959,14
2468,17082,10
2469,108512,16
2470,276979,164
2471,172655,44
2472,151119,18
2473,290525,30
2474,201155,12
2475,48829,222
2476,102152,64
2477,75134,48
2478,143275,60
2479,271691,46
2480,124591,84
2481,48628,108
2482,178231,20
2483,80567,12
2484,2484,10
2485,34309,48
2486,251949,56
2487,264111,68
2488,184761,24
2489,98436,16
2490,12722,52
2491,37432,40
2492,266766,10
2493,286699,52
2494,153124,32
2495,264085,16
2496,56764,10
2497,303750,22
2498,83631,50
2499,176536,86
2500,161002,22
2501,278777,16
2502,259949,10
2503,161725,22
2504,211949,22
2505,326519,10
2506,85362,40
2507,318253,14
2508,70677,62
2509,189796,38
2510,15523,14
2511,278305,16
2512,15849,26
2513,193932,10
2514,36851,10
2515,168857,16
2516,112080,16
2517,149444,16
2518,76116,8
2519,140596,84
2520,145954,50
2521,184560,72
2522,197240,24
2523,9838,32
2524,112032,36
2525,56057,8
2526,141093,28
2527,44338,28
2528,107695,74
2529,272711,82
2530,17891,14
2531,234799,28
2532,244645,10
2533,42600,316
2534,325789,24
2535,287952,80
2536,83955,20
2537,74863,22
2538,255291,16
2539,9498,274
2540,286237,14
2541,133512,20
2542,307974,18
2543,148735,24
2544,129805,10
2545,180036,72
2546,951,20
2547,106379,92
2548,68646,30
2549,1188,10
2550,129399,24
2551,327639,116
2552,25381,10
2553,284575,16
2554,43397,20
2555,167500,42
2556,257691,10
2557,147407,160
2558,195854,14
2559,58214,94
2560,149131,22
2561,83721,30
2562,55972,28
2563,174504,22
2564,309188,30
2565,33724,16
2566,221567,68
2567,55931,48
2568,64766,90
2569,26579,20
2570,12620,66
2571,104406,10
2572,282982,462
2573,221564,226
2574,66680,66
2575,233480,12
2576,147461,452
2577,247331,42
2578,328002,18
2579,107785,34
2580,129085,26
2581,29598,14
2582,159274,710
2583,292443,80
2584,283249,24
2585,294102,14
2586,185215,134
2587,102317,112
2588,163818,12
2589,326263,138
2590,151156,172
2591,203422,16
2592,118022,30
2593,112475,38
2594,257937,10
2595,256026,10
2596,45224,64
2597,278058,8
2598,91382,26
2599,48586,14
2600,251974,156
2601,48650,26
2602,73922,12
2603,161753,8
2604,266943,28
2605,55801,14
2606,44056,126
2607,264235,8
2608,60373,42
2609,290404,54
2610,239008,10
2611,50538,84
2612,186206,18
2613,48545,50
2614,184065,42
2615,147480,20
2616,93852,72
2617,265138,20
2618,234873,72
2619,83155,18
2620,117251,26
2621,313705,48
2622,260515,32
2623,98164,94
2624,164872,18
2625,307854,16
2626,7665,66
2627,56359,20
2628,315180,24
2629,185560,68
2630,80566,18
2631,167977,32
2632,318952,28
2633,44774,18
2634,289462,20
2635,62630,98
2636,330590,134
2637,145956,8
2638,10655,10
2639,213447,28
2640,309358,346
2641,168378,22
2642,49094,16
2643,30078,50
2644,21513,20
2645,124747,22
2646,59481,12
2647,158420,20
2648,285487,38
2649,29843,12
2650,328399,20
2651,217228,8
2652,20213,62
2653,175795,10
2654,264074,104
2655,256586,128
2656,27770,136
2657,217351,22
2658,44371,46
2659,250817,14
2660,331679,114
2661,255416,36
2662,275026,10
2663,184111,18
2664,233425,22
2665,134118,18
2666,49826,12
2667,314744,60
2668,135401,20
2669,282392,12
2670,313167,8
2671,71258,78
2672,281608,10
2673,70929,24
2674,141997,10
2675,283566,12
2676,271761,60
2677,331009,14
2678,161808,8
2679,32542,20
2680,270445,28
2681,271091,28
2682,243956,88
2683,231652,14
2684,328630,34
2685,82811,72
2686,138866,24
2687,74499,56
2688,260757,26
2689,138862,36
2690,138356,34
2691,110122,56
2692,211786,12
2693,195829,18
2694,204256,20
2695,125014,8
2696,166316,20
2697,145635,12
2698,72515,10
2699,175161,18
2700,312807,28
2701,269281,12
2702,150823,36
2703,272832,8
2704,186512,22
2705,330980,8
2706,159688,10
2707,195553,14
2708,421,94
2709,331087,132
2710,58582,8
2711,16333,24
2712,70154,110
2713,283441,96
2714,11652,58
2715,180474,14
2716,27236,20
2717,167671,100
2718,2008,8
2719,104292,12
2720,136025,10
2721,59342,92
2722,1468,12
2723,299066,26
2724,111200,8
2725,288157,52
2726,268231,40
2727,131221,20
2728,83746,48
2729,33531,18
2730,99558,226
2731,297229,20
2732,58748,32
2733,213493,30
2734,312417,18
2735,37087,18
2736,184184,28
2737,160873,58
2738,189825,536
2739,112801,26
2740,194148,128
2741,281315,26
2742,328641,70
2743,177931,18
2744,213936,206
2745,62508,20
2746,125611,12
2747,172312,30
2748,7182,26
2749,19615,24
2750,43263,52
2751,29157,22
2752,193843,70
2753,184684,40
2754,81245,28
2755,79827,10
2756,9982,100
2757,140936,18
2758,213541,18
2759,181996,44
2760,62173,12
2761,48620,16
2762,213567,54
2763,73166,42
2764,10868,10
2765,41925,16
2766,45310,10
2767,211165,12
2768,28879,24
2769,42806,292
2770,328750,34
2771,139973,14
2772,270090,16
2773,206325,44
2774,313806,8
2775,185636,18
2776,173451,20
2777,111529,66
2778,262023,26
2779,164565,362
2780,197200,130
2781,182247,50
2782,255357,8
2783,35219,8
2784,147450,146
2785,84629,210
2786,58204,14
2787,228060,32
2788,234806,72
2789,33713,68
2790,243931,18
2791,248313,90
2792,46327,64
2793,127361,10
2794,93914,26
2795,214164,48
2796,255290,8
2797,280346,44
2798,167663,40
2799,89406,18
2800,316269,18
2801,102119,18
2802,121692,8
2803,12757,44
2804,106276,38
2805,141872,8
2806,205969,66
2807,203139,232
2808,107526,8
2809,249719,22
2810,30922,22
2811,213516,10
2812,284587,18
2813,229125,60
2814,247391,984
2815,3730,8
2816,185302,46
2817,247236,16
2818,116429,42
2819,255854,10
2820,69407,18
2821,176758,8
2822,179205,12
2823,19350,48
2824,139324,20
2825,206515,26
2826,191765,88
2827,189289,24
2828,63404,24
2829,79689,244
2830,17012,8
2831,95909,18
2832,15383,40
2833,39416,14
2834,93287,30
2835,71892,10
2836,203119,298
2837,255596,30
2838,63696,18
2839,144461,280
2840,326372,22
2841,49949,10
2842,161925,16
2843,328617,56
2844,207292,26
2845,327022,10
2846,153004,10
2847,185213,98
2848,249020,46
2849,109560,12
2850,184060,120
2851,312562,14
2852,288426,54
2853,249548,24
2854,283169,30
2855,258519,20
2856,243675,20
2857,285561,30
2858,203125,76
2859,213340,12
2860,111136,42
2861,68783,10
2862,143593,32
2863,155177,22
2864,257298,10
2865,50153,22
2866,58142,16
2867,191341,18
2868,243430,82
2869,169122,18
2870,108341,30
2871,261752,10
2872,283115,32
2873,48581,12
2874,165353,14
2875,135095,10
2876,112277,40
2877,282889,148
2878,330601,26
2879,86241,12
2880,96834,18
2881,319821,18
2882,95862,20
2883,255453,34
2884,47455,24
2885,264818,14
2886,212875,16
2887,280795,8
2888,108408,128
2889,108266,32
2890,288243,32
2891,151490,26
2892,116318,100
2893,147674,10
2894,322950,206
2895,71911,40
2896,34503,16
2897,268176,14
2898,220594,28
2899,147059,14
2900,183400,22
2901,217938,8
2902,189205,54
2903,125696,14
2904,40819,156
2905,138859,28
2906,229493,12
2907,112428,48
2908,204010,8
2909,75875,8
2910,244572,8
2911,49817,10
2912,25101,68
2913,108349,24
2914,313651,20
2915,64255,52
2916,45214,42
2917,260491,402
2918,254794,14
2919,60991,60
2920,44624,18
2921,115605,18
2922,139398,22
2923,318365,16
2924,285519,8
2925,266364,128
2926,281863,420
2927,106950,10
2928,221598,262
2929,96765,12
2930,33111,28
2931,46887,52
2932,263570,32
2933,68334,12
2934,64176,8
2935,58873,30
2936,315483,12
2937,244189,8
2938,153528,246
2939,118302,16
2940,45491,24
2941,139986,18
2942,150598,10
2943,153438,12
2944,23409,30
2945,224483,10
2946,189810,10
2947,106938,46
2948,81824,8
2949,45379,80
2950,29472,12
2951,259997,24
2952,33643,18
2953,255970,8
2954,260050,18
2955,10121,12
2956,3391,12
2957,264666,30
2958,107911,8
2959,244090,12
2960,34521,12
2961,68535,22
2962,185687,36
2963,171252,12
2964,252090,10
2965,150543,30
2966,258653,16
2967,176182,24
2968,314754,46
2969,309306,12
2970,326429,104
2971,47436,12
2972,64294,18
2973,33655,18
2974,79198,88
2975,28568,30
2976,73849,10
2977,184143,126
2978,55139,8
2979,64970,30
2980,45188,22
2981,77203,86
2982,305099,20
2983,175908,38
2984,185540,208
2985,65359,56
2986,75144,14
2987,148137,12
2988,113489,18
2989,86296,10
2990,212868,20
2991,185290,66
2992,160531,92
2993,58575,24
2994,134910,14
2995,256096,16
2996,268122,12
2997,44626,64
2998,271112,8
2999,71698,16
3000,140360,22
3001,173727,16
3002,182122,12
3003,190830,12
3004,255914,18
3005,188901,120
3006,45360,8
3007,121961,12
3008,161112,16
3009,145132,34
3010,61678,52
3011,203948,42
3012,111164,10
3013,322323,50
3014,258915,12
3015,35022,20
3016,116854,12
3017,309816,22
3018,187146,36
3019,69630,26
3020,264775,8
3021,80371,22
3022,66646,10
3023,222135,12
3024,155155,32
3025,98501,20
3026,327660,14
3027,96970,42
3028,315572,10
3029,283717,20
3030,122444,36
3031,55324,56
3032,37254,570
3033,45304,80
3034,189816,76
3035,269469,32
3036,106246,52
3037,45376,36
3038,12734,430
3039,147455,32
3040,118356,186
3041,187013,42
3042,105696,12
3043,56201,24
3044,173270,24
3045,178211,16
3046,265848,14
3047,56991,16
3048,65835,40
3049,268862,14
3050,149096,14
3051,251839,16
3052,286595,66
3053,45352,34
3054,204174,12
3055,19024,18
3056,178491,20
3057,106177,106
3058,7223,26
3059,293970,68
3060,57988,20
3061,178478,52
3062,62777,54
3063,156237,14
3064,317445,16
3065,184634,34
3066,34518,42
3067,322975,204
3068,169842,22
3069,179782,44
3070,194288,128
3071,154271,62
3072,111926,12
3073,244153,14
3074,106465,14
3075,125769,68
3076,133778,56
3077,54846,18
3078,306283,20
3079,254881,26
3080,287280,26
3081,185357,112
3082,239374,18
3083,213452,8
3084,27097,12
3085,114546,12
3086,294505,16
3087,164966,12
3088,152906,64
3089,309268,8
3090,312776,98
3091,55980,8
3092,280678,122
3093,193284,8
3094,141903,38
3095,327669,124
3096,88603,22
3097,116316,22
3098,323890,16
3099,202879,28
3100,111946,22
3101,173155,32
3102,107993,22
3103,91460,10
3104,44075,378
3105,76285,24
3106,41962,308
3107,105269,16
3108,41644,16
3109,331739,26
3110,325055,88
3111,138536,14
3112,137519,286
3113,287182,14
3114,134014,26
3115,80963,88
3116,228645,18
3117,17199,54
3118,55255,58
3119,243414,16
3120,213004,16
3121,255531,78
3122,214244,24
3123,204047,18
3124,105626,26
3125,10026,38
3126,243432,20
3127,113866,40
3128,262009,30
3129,68284,18
3130,278098,8
3131,183101,64
3132,268368,14
3133,256101,44
3134,68607,48
3135,283877,158
3136,154878,46
3137,77864,18
3138,37129,532
3139,63444,40
3140,263545,20
3141,64167,46
3142,328515,12
3143,331262,42
3144,166879,10
3145,178464,10
3146,64184,20
3147,154767,36
3148,132310,30
3149,83703,116
3150,93228,60
3151,180675,10
3152,151117,50
3153,213701,10
3154,45482,28
3155,146981,128
3156,188341,22
3157,185851,28
3158,318499,22
3159,80596,298
3160,215277,16
3161,192327,66
3162,160175,56
3163,10752,98
3164,330096,12
3165,300400,22
3166,279811,58
3167,63527,48
3168,326807,240
3169,87364,34
3170,284564,20
3171,187996,18
3172,153560,42
3173,326249,10
3174,255749,124
3175,330890,158
3176,42913,18
3177,204476,672
3178,279776,356
3179,87381,12
3180,69598,10
3181,25618,98
3182,153753,16
3183,167654,170
3184,153372,20
3185,178101,10
3186,297247,8
3187,72521,20
3188,80302,34
3189,278044,10
3190,278136,14
3191,146101,12
3192,7878,16
3193,37124,20
3194,270446,80
3195,270637,24
3196,118968,64
3197,225608,8
3198,94920,16
3199,15961,76
3200,252073,50
3201,69861,122
3202,41669,328
3203,64181,34
3204,154370,54
3205,270566,10
3206,210440,22
3207,255750,114
3208,59195,62
3209,283698,114
3210,283268,20
3211,213928,10
3212,112516,8
3213,1877,64
3214,29185,302
3215,106271,52
3216,162249,38
3217,58874,16
3218,259876,8
3219,233434,44
3220,97510,30
3221,20192,26
3222,115362,74
3223,139966,16
3224,171604,12
3225,15747,18
3226,271799,8
3227,76919,70
3228,305393,28
3229,105065,16
3230,305376,32
3231,185552,60
3232,288009,22
3233,57999,24
3234,107641,10
3235,148401,8
3236,149925,28
3237,330561,18
3238,118210,24
3239,34969,14
3240,181600,30
3241,159413,14
3242,286241,42
3243,277583,20
3244,320511,26
3245,266724,10
3246,43261,16
3247,82183,50
3248,185508,58
3249,80564,26
3250,203548,14
3251,316181,10
3252,88326,38
3253,281972,136
3254,236304,90
3255,102872,18
3256,37165,336
3257,67118,18
3258,309853,10
3259,304583,26
3260,8269,40
3261,277213,14
3262,254601,20
3263,107283,18
3264,270568,230
3265,189573,16
3266,164976,10
3267,45380,48
3268,160656,36
3269,35041,18
3270,93244,14
3271,322619,44
3272,257794,12
3273,257340,34
3274,107678,28
3275,153555,30
3276,46982,70
3277,141064,16
3278,206318,8
3279,243480,18
3280,260377,14
3281,104999,22
3282,32854,10
3283,80375,36
3284,18700,38
3285,227086,20
3286,185222,110
3287,317820,64
3288,261895,18
3289,307115,10
3290,16941,8
3291,322806,474
3292,75352,24
3293,77089,46
3294,174194,20
3295,59093,74
3296,175893,146
3297,155269,44
3298,255685,530
3299,124598,64
3300,44393,120
3301,153587,18
3302,287154,202
3303,158140,30
3304,239514,14
3305,149434,14
3306,129178,14
3307,56001,36
3308,71335,12
3309,1396,8
3310,79136,68
3311,64821,46
3312,11413,48
3313,278129,14
3314,186060,14
3315,221802,8
3316,73780,18
3317,15868,32
3318,12372,110
3319,282308,12
3320,136807,10
3321,259230,32
3322,160460,12
3323,171718,8
3324,194303,20
3325,64363,192
3326,282632,14
3327,184553,48
3328,77130,58
3329,3390,20
3330,314768,60
3331,40289,20
3332,128748,10
3333,75375,8
3334,256519,16
3335,326238,24
3336,281789,14
3337,45213,208
3338,164932,60
3339,95663,8
3340,107713,10
3341,285507,16
3342,103369,14
3343,94861,26
3344,186373,78
3345,83753,28
3346,171712,92
3347,275036,44
3348,185682,28
3349,36269,52
3350,330880,24
3351,204302,8
3352,241678,8
3353,15881,64
3354,251675,16
3355,320047,22
3356,80264,14
3357,193285,30
3358,208240,18
3359,120719,20
3360,161935,16
3361,127401,22
3362,137498,76
3363,160628,22
3364,123075,18
3365,318581,80
3366,34171,10
3367,3439,26
3368,10584,8
3369,110829,20
3370,135903,20
3371,79693,22
3372,181764,8
3373,122428,18
3374,34141,16
3375,41919,218
3376,277343,52
3377,259265,168
3378,258125,36
3379,58349,22
3380,264446,44
3381,219146,10
3382,11224,10
3383,272735,8
3384,202528,112
3385,134143,208
3386,45439,22
3387,153619,52
3388,270277,10
3389,307743,60
3390,248022,20
3391,189095,18
3392,92595,34
3393,133414,12
3394,79155,18
3395,291802,16
3396,180058,22
3397,318178,20
3398,20551,18
3399,144412,18
3400,329099,18
3401,162119,34
3402,317724,10
3403,44158,72
3404,313518,20
3405,45336,128
3406,135812,90
3407,257754,78
3408,326557,20
3409,252027,210
3410,140736,48
3411,255645,48
3412,213031,10
3413,73167,8
3414,301967,8
3415,246460,46
3416,124806,126
3417,68956,14
3418,49455,8
3419,256076,36
3420,314698,34
3421,178452,16
3422,188914,8
3423,330473,14
3424,189890,30
3425,73568,128
3426,315877,30
3427,96243,64
3428,247724,20
3429,212701,22
3430,37278,8
3431,79542,200
3432,107321,30
3433,287370,54
3434,213957,48
3435,270664,204
3436,209327,266
3437,171861,60
3438,330141,24
3439,10444,40
3440,112571,40
3441,256342,58
3442,55997,28
3443,178776,10
3444,56888,66
3445,273099,40
3446,58125,20
3447,138849,54
3448,213603,10
3449,309164,10
3450,247937,12
3451,163635,16
3452,54960,28
3453,99094,32
3454,132588,10
3455,272758,184
3456,197010,50
3457,331563,10
3458,214191,26
3459,67751,8
3460,244002,8
3461,124955,12
3462,35301,48
3463,47806,26
3464,69647,26
3465,2261,12
3466,82012,66
3467,32272,20
3468,203275,40
3469,70952,152
3470,300611,38
3471,236342,16
3472,208175,20
3473,324047,10
3474,112354,8
3475,194573,14
3476,310606,10
3477,40677,114
3478,105765,38
3479,124133,38
3480,203237,10
3481,185282,44
3482,124032,42
3483,75493,20
3484,116732,12
3485,192604,12
3486,173034,106
3487,108711,16
3488,13586,28
3489,75902,22
3490,141028,10
3491,170182,114
3492,111807,14
3493,113157,8
3494,45488,14
3495,36709,8
3496,79927,14
3497,121040,98
3498,24926,46
3499,81075,436
3500,71697,354
3501,33259,132
3502,57609,30
3503,154359,10
3504,111375,8
3505,326279,56
3506,29956,18
3507,177257,72
3508,44384,18
3509,71932,12
3510,307578,22
3511,24487,70
3512,24434,40
3513,115706,20
3514,91959,14
3515,37137,8
3516,256231,60
3517,249587,32
3518,89485,84
3519,94427,48
3520,188567,12
3521,271451,10
3522,89131,38
3523,104881,10
3524,251958,64
3525,178212,16
3526,292545,20
3527,185965,20
3528,194046,22
3529,256597,12
3530,256376,34
3531,286239,24
3532,138537,16
3533,250415,30
3534,270641,54
3535,7230,18
3536,176081,18
3537,112281,62
3538,66507,8
3539,182304,22
3540,45780,10
3541,328142,18
3542,74834,124
3543,257432,22
3544,121878,18
3545,142340,18
3546,47233,16
3547,109812,34
3548,63222,28
3549,317389,24
3550,23346,12
3551,168535,22
3552,194194,12
3553,227173,18
3554,58867,32
3555,275311,22
3556,111504,20
3557,55587,408
3558,134865,18
3559,271396,58
3560,282971,86
3561,255676,20
3562,50241,22
3563,64891,8
3564,259708,88
3565,77183,42
3566,176547,26
3567,94739,64
3568,312788,10
3569,118382,10
3570,153594,18
3571,313680,10
3572,174621,40
3573,313718,8
3574,309983,16
3575,290220,18
3576,215492,16
3577,292123,12
3578,19072,52
3579,66504,60
3580,125364,470
3581,75315,22
3582,50007,8
3583,174588,140
3584,115576,22
3585,229663,16
3586,109549,22
3587,34228,16
3588,267747,24
3589,141298,16
3590,256042,8
3591,57010,10
3592,211318,82
3593,44986,38
3594,293428,18
3595,184181,94
3596,243996,10
3597,93288,36
3598,256598,14
3599,186147,10
3600,301015,48
3601,318160,28
3602,212961,14
3603,243888,58
3604,134942,26
3605,81405,144
3606,136057,26
3607,280600,8
3608,138047,68
3609,151570,28
3610,272168,58
3611,300714,20
3612,112499,54
3613,271572,8
3614,179572,10
3615,106466,10
3616,111422,32
3617,95371,60
3618,85967,10
3619,213973,32
3620,129875,20
